Datasheet|Image|DK Part #|Mfr Part #|Mfr|Supplier|Description|Stock|Price|@ qty|Min Qty| Package|Series|Part Status|Transistor Type|Current - Collector (Ic) (Max)|Voltage - Collector Emitter Breakdown (Max)|"Vce Saturation (Max) @ Ib, Ic"|Current - Collector Cutoff (Max)|"DC Current Gain (hFE) (Min) @ Ic, Vce"|Power - Max|Frequency - Transition|Operating Temperature|Mounting Type|Package / Case|Supplier Device Package
//media.digikey.com/pdf/Data%20Sheets/NXP%20PDFs/BC856T_857T_Rev_Feb2017.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/NXP_EMT3.jpg|"BC856T,115-ND,2156-BC856T115-ND"|"BC856T,115"|NXP USA Inc.|"NXP USA Inc.,Rochester Electronics, LLC"|TRANS PNP 65V 0.1A SC-75|0|0.02|0|12500|"Tape & Reel (TR),Bulk"|"Automotive, AEC-Q101"|Obsolete|PNP|100 mA|65 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|150 mW|100MHz|150°C (TJ)|Surface Mount|"SC-75, SOT-416"|SC-75
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BC847A,235-ND"|"BC847A,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA TO236AB|0|0.01866|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PB709AXL.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-4143-2-ND,1727-4143-1-ND,1727-4143-6-ND"|"2PB709ARL,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|0|0.03135|0|3000|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"500mV @ 10mA, 100mA"|10nA (ICBO)|"210 @ 2mA, 10V"|250 mW|70MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/PMST6428_6429.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"PMST6429,115-ND"|"PMST6429,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA SOT323|0|0.04315|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"600mV @ 5mA, 100mA"|10nA (ICBO)|"500 @ 100µA, 5V"|200 mW|700MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC849W_850W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC850CW,135-ND"|"BC850CW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 0.1A SOT323|0|0.03053|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC847AW,135-ND"|"BC847AW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA SOT323|0|0.01908|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://www.infineon.com/dgdl/bcr116series.pdf?folderId=db3a30431400ef68011406f3ddb1012e&fileId=db3a30431428a37301143f60ae880285|//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG.jpg|BCR116E6393HTSA1-ND|BCR116E6393HTSA1|Infineon Technologies|Infineon Technologies|TRANS PREBIAS NPN SOT23|0|Last Time Buy|0|0|Tape & Reel (TR)|"Automotive, AEC-Q101"|Last Time Buy|NPN|100 mA|50 V|"300mV @ 500µA, 10mA"|100nA (ICBO)|"70 @ 5mA, 5V"|200 mW|150MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|PG-SOT23
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|BC847C/SNVL-ND|BC847C/SNVL|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA SOT23|0|Obsolete|0|0|Tape & Reel (TR)|"Automotive, AEC-Q101"|Obsolete|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
-|-|1727-BC857BS-QF-ND|BC857BS-QF|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PREBIAS NPN/PNP|0|Active|0|0|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"6-TSSOP, SC-88, SOT-363"|6-TSSOP
https://assets.nexperia.com/documents/data-sheet/BCX71.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BCX71H,235-ND"|"BCX71H,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|0|0.02777|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"180 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC857W,135-ND"|"BC857W,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA SOT323|0|0.01908|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/2PB709AXW_SERIES.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2PB709ASW,115-ND"|"2PB709ASW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA SOT323|0|0.03852|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"500mV @ 10mA, 100mA"|10nA (ICBO)|"290 @ 2mA, 10V"|200 mW|80MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/2PD601A_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2PD601ARW,115-ND"|"2PD601ARW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 0.1A SOT323|0|0.03852|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|50 V|"250mV @ 10mA, 100mA"|10nA (ICBO)|"210 @ 2mA, 10V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC857XQA_SER.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XFDFN%20Exposed%20Pad.jpg|"1727-2548-2-ND,1727-2548-1-ND,1727-2548-6-ND"|BC857AQAZ|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA DFN1010D-3|0|0.04685|0|5000|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"125 @ 2mA, 5V"|280 mW|100MHz|150°C (TJ)|Surface Mount|3-XDFN Exposed Pad|DFN1010D-3
https://assets.nexperia.com/documents/data-sheet/BC849_BC850.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BC849B,235-ND"|"BC849B,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 30V 0.1A SOT23|0|0.03116|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|30 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC859W_860W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC859BW,135-ND"|"BC859BW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 30V 0.1A SOT323|0|0.02841|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|30 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC859W_860W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC860CW,135-ND"|"BC860CW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 0.1A SOT323|0|0.02841|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/2PD601A_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2PD601ASW,115-ND"|"2PD601ASW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 100MA SOT323|0|0.03852|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|50 V|"250mV @ 10mA, 100mA"|10nA (ICBO)|"290 @ 2mA, 10V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/NXP3875Y_NXP3875G.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|NXP3875GR-ND|NXP3875GR|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 0.15A TO-236AB|0|0.04998|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|150 mA|50 V|"250mV @ 10mA, 100mA"|100nA (ICBO)|"200 @ 2mA, 6V"|200 mW|80MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/NXP3875Y_NXP3875G.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|NXP3875YR-ND|NXP3875YR|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 0.15A TO-236AB|0|0.04998|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|150 mA|50 V|"250mV @ 10mA, 100mA"|100nA (ICBO)|"120 @ 2mA, 6V"|200 mW|80MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC846_SER.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC846BW/DG/B2,115-ND"|"BC846BW/DG/B2,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS GEN PURPOSE SC-70|0|Obsolete|0|0|Tape & Reel (TR)|"Automotive, AEC-Q101"|Obsolete|NPN|100 mA|65 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
-|-|1727-BC857BS-QX-ND|BC857BS-QX|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PREBIAS NPN/PNP|0|Active|0|0|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"6-TSSOP, SC-88, SOT-363"|6-TSSOP
https://assets.nexperia.com/documents/data-sheet/BC849W_850W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC850BW,135-ND,2156-BC850BW,135-NEX-ND"|"BC850BW,135"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS NPN 45V 100MA SOT323|0|0.02841|0|10000|"Tape & Reel (TR),Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"200 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/2PA1576.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2PA1576S,135-ND"|"2PA1576S,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 50V 150MA SOT323|0|0.02926|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|150 mA|50 V|"500mV @ 5mA, 50mA"|100nA (ICBO)|"270 @ 1mA, 6V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BCW60.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BCW60B,235-ND"|"BCW60B,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 32V 0.1A SOT23|0|0.03316|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|32 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"180 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC857CW,135-ND"|"BC857CW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 0.1A SOT323|0|0.01908|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/PMST6428_6429.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"PMST6428,135-ND"|"PMST6428,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 100MA SOT323|0|0.0319|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|50 V|"600mV @ 5mA, 100mA"|10nA (ICBO)|"250 @ 100µA, 5V"|200 mW|700MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC859W_860W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC859BW,115-ND"|"BC859BW,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 30V 0.1A SOT323|0|0.03622|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|30 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"220 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|BC847A/SNVL-ND|BC847A/SNVL|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 100MA SOT23|0|Obsolete|0|0|Tape & Reel (TR)|"Automotive, AEC-Q101"|Obsolete|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC859_BC860.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BC859C,235-ND"|"BC859C,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 30V 0.1A SOT23|0|0.03053|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|30 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PA1576.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2PA1576R,135-ND"|"2PA1576R,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 50V 0.15A SOT323|0|0.02926|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|150 mA|50 V|"500mV @ 5mA, 50mA"|100nA (ICBO)|"180 @ 1mA, 6V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/2PB709AXL.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"2PB709ARL,235-ND,2156-2PB709ARL,235-ND"|"2PB709ARL,235"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS PNP 45V 100MA TO236AB|0|0.02|0|10000|"Tape & Reel (TR),Bulk"|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"500mV @ 10mA, 100mA"|10nA (ICBO)|"210 @ 2mA, 10V"|250 mW|70MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BCW61.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"1727-1575-2-ND,1727-1575-1-ND,1727-1575-6-ND"|"BCW61C,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 32V 100MA TO236AB|0|0.04486|0|3000|"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®"|"Automotive, AEC-Q101"|Active|PNP|100 mA|32 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"250 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BCW60.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BCW60D,235-ND"|"BCW60D,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 32V 0.1A SOT23|0|0.03316|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|32 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"380 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PA1774XMB_SER.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/3-XQFN.jpg|"2PA1774QMB,315-ND"|"2PA1774QMB,315"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 40V 0.1A 3DFN|0|0.05376|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|40 V|"200mV @ 5mA, 50mA"|100nA (ICBO)|"120 @ 1mA, 6V"|250 mW|100MHz|150°C (TJ)|Surface Mount|3-XFDFN|DFN1006B-3
https://assets.nexperia.com/documents/data-sheet/BCX70.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BCX70H,235-ND"|"BCX70H,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 45V 0.1A SOT23|0|0.02777|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"550mV @ 1.25mA, 50mA"|20nA (ICBO)|"180 @ 2mA, 5V"|250 mW|250MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://rocelec.widen.net/view/pdf/litoqf1pit/PHGLS20110-1.pdf?t.download=true&u=5oefqw|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"2PC4081S,135-ND"|"2PC4081S,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 50V 150MA SOT323|0|0.02926|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|150 mA|50 V|"400mV @ 5mA, 50mA"|100nA (ICBO)|"270 @ 1mA, 6V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BC849W_850W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC849CW,135-ND"|"BC849CW,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 30V 100MA SOT323|0|0.02841|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|30 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/BCW29_BCW30.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BCW29,215-ND"|"BCW29,215"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 32V 0.1A SOT23|0|0.04486|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|32 V|"150mV @ 2.5mA, 50mA"|100nA (ICBO)|"120 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/PMST5088_5089.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"PMST5089,115-ND"|"PMST5089,115"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS NPN 25V 100MA SOT323|0|0.03852|0|3000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|NPN|100 mA|25 V|"500mV @ 1mA, 10mA"|50nA (ICBO)|"400 @ 100µA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
https://assets.nexperia.com/documents/data-sheet/2PA1774M_SERIES.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/SC-101_SOT-883.jpg|"2PA1774QM,315-ND"|"2PA1774QM,315"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 40V 100MA DFN1006-3|0|0.05342|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|40 V|"200mV @ 5mA, 50mA"|100nA (ICBO)|"120 @ 1mA, 6V"|430 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
https://assets.nexperia.com/documents/data-sheet/BC856W_BC857W_BC858W.pdf|//media.digikey.com/Renders/Nexperia/1727~SOT323~~3.JPG|"BC857CW/DG/B2,135-ND"|"BC857CW/DG/B2,135"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS GEN PURPOSE SC-70|0|Obsolete|0|0|Tape & Reel (TR)|"Automotive, AEC-Q101"|Obsolete|PNP|100 mA|45 V|"600mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|200 mW|100MHz|150°C (TJ)|Surface Mount|"SC-70, SOT-323"|SOT-323
-|-|1727-BC857C-QVL-ND|BC857C-QVL|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PREBIAS NPN/PNP|0|Active|0|0|Bulk|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"650mV @ 5mA, 100mA"|15nA (ICBO)|"420 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BC847_SER.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BC847,235-ND,2156-BC847,235-NEX-ND,2156-BC847,235-ND"|"BC847,235"|Nexperia USA Inc.|"Nexperia USA Inc.,Rochester Electronics, LLC"|TRANS NPN 45V 100MA TO236AB|0|0.01866|0|10000|"Tape & Reel (TR),Bulk,Bulk"|"Automotive, AEC-Q101"|Active|NPN|100 mA|45 V|"400mV @ 5mA, 100mA"|15nA (ICBO)|"110 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PB709ART.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"2PB709ART,235-ND"|"2PB709ART,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 45V 100MA TO236AB|0|0.02459|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|45 V|"500mV @ 10mA, 100mA"|10nA (ICBO)|"120 @ 2mA, 10V"|250 mW|70MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/BCW29_BCW30.pdf|//media.digikey.com/Photos/Nexperia/MFG_SOT23.jpg|"BCW29,235-ND"|"BCW29,235"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 32V 0.1A SOT23|0|0.03316|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|32 V|"150mV @ 2.5mA, 50mA"|100nA (ICBO)|"120 @ 2mA, 5V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"TO-236-3, SC-59, SOT-23-3"|TO-236AB
https://assets.nexperia.com/documents/data-sheet/2PA1774XMB_SER.pdf|//media.digikey.com/Renders/NXP%20Semi%20Renders/SC-101_SOT-883.jpg|"2PA1774SMB,315-ND"|"2PA1774SMB,315"|Nexperia USA Inc.|Nexperia USA Inc.|TRANS PNP 40V 100MA DFN1006-3|0|0.07805|0|10000|Tape & Reel (TR)|"Automotive, AEC-Q101"|Active|PNP|100 mA|40 V|"200mV @ 5mA, 50mA"|100nA (ICBO)|"270 @ 1mA, 6V"|250 mW|100MHz|150°C (TJ)|Surface Mount|"SC-101, SOT-883"|SOT-883
